sphere_id,label,effect_direction,evidence_strength_score,przybylski_tier,causal_confidence,evidence_strength_raw,note
sensorimotor,The efficiency and use of a reciprocating system aid for standing and … (2024),positive,3,moderate,unclear,3/5,"Cerebral Palsy (CP) is a leading cause of childhood motor disability, making independent w"
sensorimotor,“Empowering Education: The Role of Artificial Intelligence in Supporti… (2024),positive,3,moderate,unclear,3/5,The integration of artificial intelligence (AI) in education has revolutionized adaptive l
sensorimotor,AI Enable Personalized Assistive Tools to Enhance Education of Disable… (2024),positive,3,moderate,unclear,3/5,The integration of AI-enabled personalized assistive tools in education represents a trans
sensorimotor,AI and Non-Verbal Communication: Enhancing Understanding of Emotional … (2024),positive,3,moderate,unclear,3/5,
sensorimotor,ADVANCING INCLUSIVE EDUCATION FOR CHILDREN WITH SPEECH AND HEARING IMP… (2025),positive,3,moderate,unclear,3/5,"Inclusive education aims to provide all children, irrespective of their capabilities, with"
sensorimotor,Artificial intelligence coupled with the Internet of Things targeting … (2025),positive,3,moderate,unclear,3/5,Preterm neonates face significant neurological risks due to incomplete brain development a
sensorimotor,Teaching and Rehabilitation of Handwriting for Children in the Digital… (2023),positive,3,moderate,unclear,3/5,Handwriting is a determining factor for academic success and autonomy for all children. Ma
sensorimotor,"A game model in physical education to improve motor skills, cooperatio… (2023)",positive,3,moderate,unclear,3/5,"Background and Study Aim. Motor skills, cooperation, and discipline are important for elem"
sensorimotor,Global burden and strength of evidence for 88 risk factors in 204 coun… (2024),conditional,3,moderate,,3/5,BACKGROUND: Understanding the health consequences associated with exposure to risk factors
sensorimotor,"Global, regional, and national burden of diabetes from 1990 to 2021, w… (2023)",negative,3,moderate,,3/5,"BACKGROUND: Diabetes is one of the leading causes of death and disability worldwide, and a"
sensorimotor,Changes and correlates of screen time in adults and children during th… (2022),negative,3,moderate,,3/5,"Background: Screen time has increased as a result of the COVID-19 pandemic, and several co"
sensorimotor,"Global, regional, and national prevalence of child and adolescent over… (2025)",negative,3,moderate,,3/5,BACKGROUND: Despite the well documented consequences of obesity during childhood and adole
sensorimotor,Mitigating Harms of Social Media for Adolescent Body Image and Eating … (2024),negative,3,moderate,,3/5,Social media has negative effects on adolescent body image and disordered eating behaviors
sensorimotor,Prevalence and Associated Factors of the Double Burden of Malnutrition… (2026),negative,3,moderate,,3/5,"The double burden of malnutrition (DBM), reflecting coexisting forms of undernutrition and"
sensorimotor,Artificial intelligence-supported occupational therapy program on hand… (2025),negative,3,moderate,unclear,3/5,
sensorimotor,Application of Fuzzy Logic Controller for Measurement of Body Temperat… (2023),negative,3,moderate,unclear,3/5,"In the development of electronic technology, especially robots, they have played an import"
sensorimotor,"Identifying selective predictors of ADHD, Oppositional Defiant and Con… (2023)",negative,3,moderate,unclear,3/5,"ABSTRACT Introduction The externalizing disorders of ADHD, Oppositional Defiant Disorder ("
sensorimotor,AI-Powered Assessment of Motor Development: Using Platforms Like Kinet… (2025),mixed,3,moderate,,3/5,"The aim of this study is to examine the precision, dependability, and relevance of AI-base"
sensorimotor,Effect of the Underwater Ai-Chi Exercise Program on Hip Joint Mobility… (2023),mixed,3,moderate,,3/5,PURPOSE:To investigate the effects of the underwater Ai-Chi exercise on the joint range of
sensorimotor,2023 International Olympic Committee’s (IOC) consensus statement on Re… (2023),mixed,3,moderate,,3/5,Relative Energy Deficiency in Sport (REDs) was first introduced in 2014 by the Internation
sensorimotor,APPLICATION OF EYE-TRACKING TECHNOLOGY DUAL EYE TRACKING (DUET) IN THE… (2023),mixed,3,moderate,,3/5,A technological breakthrough in simultaneously tracking the visual behavior of two people 
sensorimotor,"The metaverse in education: Definition, framework, features, potential… (2022)",mixed,3,moderate,,3/5,"this research paper, researchers with both computer science and educational technology bac"
sensorimotor,The Role of Early Visual Experience in Cross-Signal Dependency Detecti… (2026),mixed,3,moderate,,3/5,Temporal co-occurrence of two sensory signals is a powerful indicator of their potential a
sensorimotor,"Vitamin A status is associated with sleep, clock genes, and symptoms i… (2026)",mixed,3,moderate,,3/5,Vitamin A signals through retinoic acid receptors and may influence neurodevelopment and t
sensorimotor,Differences in association between gestational weight gain and perinat… (2026),mixed,3,moderate,,3/5,We aimed to examine the impact of gestational weight gain (GWG) on perinatal outcomes base
sensorimotor,Generative AI in disability-inclusive learning: a bibliometric and sys… (2026),mixed,3,moderate,longitudinal,3/5,"Generative Artificial Intelligence (GenAI) has rapidly permeated education, with growing i"
sensorimotor,In the Search of the Ideal Moroccan Feminine Beauty: Body Aesthetic Pr… (2026),mixed,3,moderate,,3/5,Understanding regional and cultural variations in body aesthetic preferences is crucial fo
sensorimotor,Generative AI vs web search for patient education: a comparative evalu… (2026),mixed,3,moderate,unclear,3/5,"Patients with obstructive sleep apnea (OSA) frequently seek information online, yet the co"
sensorimotor,Parent Questions About Childhood Hearing Loss: An Evaluation of ChatGP… (2026),mixed,3,moderate,unclear,3/5,We aimed to assess the responses to parent questions about childhood hearing loss that wer
sensorimotor,Evaluation of ChatGPT-4 responses on physical activity guidance in chi… (2025),mixed,3,moderate,unclear,3/5,ChatGPT-4 is a widely used large language model that provides instant answers to a variety
sensorimotor,Assessing the Accuracy of Generative Conversational Artificial Intelli… (2024),mixed,3,moderate,unclear,3/5,"Adequate sleep is essential for maintaining individual and public health, positively affec"
sensorimotor,Digital media use and sleep in late adolescence and young adulthood: A… (2022),mixed,3,moderate,unclear,3/5,"Despite much attention on digital media use and young peoples’ sleep, the literature on di"
sensorimotor,Waking Up to the Importance of Sleep: Need for a National Sleep Health… (2024),mixed,3,moderate,unclear,3/5,"‘Mr. A, a 50-year-old male, presented to the emergency department after meeting an acciden"
sensorimotor,Impact of AI-Powered Solutions in Rehabilitation Process: Recent Impro… (2024),mixed,3,moderate,unclear,3/5,Rehabilitation is an important and necessary part of local and global healthcare services 
sensorimotor,A Systematic Review of Research on Robot-Assisted Therapy for Children… (2022),mixed,3,moderate,unclear,3/5,Recent studies have shown that children with autism may be interested in playing with an i
sensorimotor,ICT Skills in the Deployment of 21st Century Skills: A (Cognitive) Dev… (2023),mixed,3,moderate,unclear,3/5,"ICT technologies are an integral part of today’s digitized society. Therefore, it is impor"
sensorimotor,The iReCheck project: using tablets and robots for personalised handwr… (2023),mixed,3,moderate,unclear,3/5,Handwriting is an important skill in children development as well as in education that tak
sensorimotor,RETRACTED ARTICLE: Social robots for child development: research hotsp… (2025),mixed,3,moderate,unclear,3/5,"Abstract Social robots are increasingly used to support children’s cognitive, emotional, a"
sensorimotor,Physiological Response in Children with Autism Spectrum Disorder (ASD)… (2025),mixed,3,moderate,unclear,3/5,In a world where social interaction presents challenges for children with Autism Spectrum 
sensorimotor,Efficacy of Emerging Technologies to Manage Childhood Obesity (2022),mixed,3,moderate,unclear,3/5,Childhood obesity is a widespread medical condition and presents a formidable challenge fo
sensorimotor,Using Human-Computer Interaction (HCI) and Artificial Intelligence (AI… (2024),mixed,3,moderate,unclear,3/5,"In contrast to hearing-impaired children and deaf children born to deaf parents, deaf chil"
sensorimotor,Animal models of early-onset hearing loss: A systematic review of the … (2025),mixed,3,moderate,unclear,3/5,"Hearing loss in children can impair memory, learning, and communication. Despite the need "
environmental,PISTACHIo (PreemptIon of diSrupTive behAvior in CHIldren): real-time m… (2023),negative,5,strict,rct,5/5,BACKGROUND: Emotional behavior problems (EBP) are the most common and persistent mental he
environmental,Teachers’ and students’ perceptions of AI-generated concept explanatio… (2024),mixed,5,strict,experimental,5/5,"The educational application of Generative AI (GAI) has garnered significant interest, spar"
environmental,Perceptions of Primary School Teacher Education Students to the Use of… (2024),positive,3,moderate,mixed_methods,3/5,Technology advancements like Chat Generative Pre-Trained Transformer (ChatGPT) have given 
environmental,ChatGPT for educational-academic activities: Preschool student teacher… (2025),positive,3,moderate,qualitative,3/5,ChatGPT is a rapidly evolving Artificial Intelligence tool which has attracted wide intere
environmental,TEACHERS’ AND STUDENTS’ PERCEPTIONS TOWARDS THE USE OF CHATGPT TO IMPR… (2024),positive,3,moderate,unclear,3/5,The use of artificial intelligence in education has gained traction among teachers as well
environmental,The Impact of ChatGPT on the Interaction Between Teachers and Students… (2023),positive,3,moderate,unclear,3/5,"With the increasing science and technological development, Artificial Intelligence is used"
environmental,Teachers’ perceptions of generative AI in inclusive classrooms: enhanc… (2026),positive,3,moderate,cross_sectional,3/5,Educational systems worldwide face ongoing challenges that require innovative teaching app
environmental,Generative AI as a partner for teachers in building personalised learn… (2026),positive,3,moderate,unclear,3/5,This study examines how generative artificial intelligence (AI) can assist secondary schoo
environmental,Using Generative AI Personas to Study Consent in Educational Data Use:… (2025),positive,3,moderate,cross_sectional,3/5,Digital transformation in education (Educational DX) is expected to improve learning outco
environmental,WordBond: An AI-Powered Interactive Tool to Facilitate Shared Reading … (2025),positive,3,moderate,unclear,3/5,"This paper introduces WordBond, an innovative AI-driven assistive tool designed to support"
environmental,Using large language models to generate child-friendly education mater… (2025),positive,3,moderate,unclear,3/5,Aim: To evaluate the ability of large language models (LLMs) to produce patient education 
environmental,Secondary School Teachers&apos; Experiences with Generative AI in Malt… (2025),positive,3,moderate,qualitative,3/5,"In the context of rapid technological advancement, artificial intelligence (AI) presents p"
environmental,Enhancing Special Education with Generative AI: Suggestions from Our P… (2025),positive,3,moderate,unclear,3/5,"This paper reflects on the practical integration of generative AI, specifically ChatGPT, i"
environmental,Evaluating Large Language Models in Analysing Classroom Dialogue (2024),positive,3,moderate,qualitative,3/5,"This study explores the use of Large Language Models (LLMs), specifically GPT-4, in analys"
environmental,The Role of Generative AI in The Process of Autonomous Learning of Col… (2025),positive,3,moderate,unclear,3/5,It is more and more common for college students to use generative AI for autonomous learni
environmental,Challenges and Strategies of Social Studies Teachers in Evaluating AI-… (2025),positive,3,moderate,,3/5,The growing use of artificial intelligence (AI) in education has introduced significant ch
environmental,The AI generation gap: Are Gen Z students more interested in adopting … (2023),positive,3,moderate,cross_sectional,3/5,"Abstract This study aimed to explore the experiences, perceptions, knowledge, concerns, an"
environmental,Teaching foreign language with conversational AI: Teacher-student-AI i… (2024),positive,3,moderate,qualitative,3/5,This study investigated the usage of conversational artificial intelligence (CAI) to suppo
environmental,Teachers’ and Students’ Views of Using an AI-Aided Educational Platfor… (2022),positive,3,moderate,,3/5,"In Chinese schools in less advanced places, there is an urgent need to improve the quality"
environmental,AI-Driven Dynamics: ChatGPT Transforming ELT Teacher-Student Interacti… (2023),positive,3,moderate,unclear,3/5,"In the rapidly evolving educational domain, where artificial intelligence (AI) is pivotal,"
environmental,Sustainability of Higher Education: Study of Student Opinions about th… (2023),positive,3,moderate,,3/5,The rapid development of artificial intelligence (AI) has affected higher education. Stude
environmental,A Phenomenological Study on the Role of Teacher Communication Behaviou… (2025),positive,3,moderate,,3/5,ABSTRACT The present study adopted a phenomenological approach to explore how high school 
environmental,AI-based chatbot micro-intervention for parents: Meaningful engagement… (2023),positive,3,moderate,,3/5,"Introduction: Mental health issues have been on the rise among children and adolescents, a"
environmental,Exploring the factors affecting the adoption AI techniques in higher e… (2024),positive,3,moderate,qualitative,3/5,"Purpose ChatGPT, an artificial intelligence (AI)-powered chatbot, has gained substantial a"
environmental,Benchmarking large language models’ performances for myopia care: a co… (2023),positive,3,moderate,unclear,3/5,BACKGROUND: Large language models (LLMs) are garnering wide interest due to their human-li
environmental,More MagicSchool: A follow-up study on the use of generative AI by sou… (2026),positive,3,moderate,unclear,3/5,This study extends prior research examining K-12 teachers’ use of Generative Artificial In
environmental,Comment on Customized Education Sheets Generated by ChatGPT Improve Pa… (2025),positive,3,moderate,unclear,3/5,This letter comments on a recent study that explored the use of an artificial intelligence
environmental,Exploring the Pedagogical Integration of ChatGPT: Fostering Meaningful… (2025),bidirectional,3,moderate,unclear,3/5,"The invention of technology has led to some changes in education, and chatbots such as Cha"
environmental,Harnessing AI for public health: India’s roadmap (2024),bidirectional,3,moderate,longitudinal,3/5,"communicable diseases (NCDs). Communicable diseases such as respiratory infections, Tuberc"
environmental,Screens Are Not the Enemy: Recommendations for Developing Healthy Digi… (2025),bidirectional,3,moderate,,3/5,With the rapid and ever-evolving growth of both digital media platforms and mental health 
environmental,Teacher support and student motivation to learn with Artificial Intell… (2023),conditional,3,moderate,,3/5,"As Artificial Intelligence (AI) advances technologically, it will inevitably bring many ch"
environmental,Students’ adoption of AI-based teacher-bots (T-bots) for learning in h… (2023),conditional,3,moderate,,3/5,Purpose The purpose of this paper is to investigate students’ adoption intention (ADI) and
environmental,AI chatbots in strabismus care: A multidomain expert evaluation of car… (2026),conditional,3,moderate,unclear,3/5,AimTo evaluate and compare the performance of five artificial intelligence (AI) chatbots-C
environmental,Is generative artificial intelligence literacy important? A study on t… (2026),conditional,3,moderate,cross_sectional,3/5,"This study, based on the theoretical frameworks of self-determination theory and social su"
environmental,ChatGPT Reliance of Students: Teachers’ Challenges Towards ChatGPT Usa… (2025),negative,3,moderate,qualitative,3/5,This qualitative study anchored on Transactional Distance Theory (1997) explored the chall
environmental,An ELSI for AI: Learning from genetics to govern algorithms. (2025),negative,3,moderate,unclear,3/5,"In the United States, the summer of 2025 will be remembered as artificial intelligence’s ("
environmental,2023 Alzheimer’s disease facts and figures (2023),negative,3,moderate,,3/5,"This article describes the public health impact of Alzheimer’s disease, including prevalen"
environmental,Innovating responsibly: ethical considerations for AI in early childho… (2025),negative,3,moderate,systematic_review,3/5,Abstract The rapid integration of artificial intelligence (AI) into early childhood educat
environmental,Multiple Therapeutic Mechanisms of an Automated Self-Guided AI-Enhance… (2026),negative,3,moderate,,3/5,"PDC30, an online psychoeducational intervention, was found to improve depression, burden, "
environmental,Quality of information on hypospadias from artificial intelligence cha… (2025),negative,3,moderate,unclear,3/5,"Hypospadias is the most prevalent congenital anomaly of the penis, with an estimated incid"
environmental,The FoMO-JoMO Paradox in Digital Parenting: What Drives Oversharenting… (2026),negative,3,moderate,,3/5,"Sharenting, the practice of parents sharing images and information about their children on"
environmental,ChatGPT: Hero or Villain? Comparative Evaluation by Canadian High Scho… (2025),mixed,3,moderate,cross_sectional,3/5,Background: Since its release at the end of 2022 ChatGPT use has become very popular for s
environmental,Exploring High School Students’ Preferences for English Writing Feedba… (2025),mixed,3,moderate,qualitative,3/5,This study investigates high school students’ preferences for English writing feedback fro
environmental,Using ChatGPT to Create Therapeutic Fairy Tales for Students with Psyc… (2025),mixed,3,moderate,qualitative,3/5,<ns3:p>The aim of this study was to explore the experiences of special education teachers 
environmental,The The Investigation of Teachers’ and Students’ Attitudes and Enjoyme… (2025),mixed,3,moderate,mixed_methods,3/5,"Previous research on ChatGPT has revealed mixed attitudes among teachers and students, hig"
environmental,Primary School Teacher Education Students’ Perceptions of the Use of C… (2026),mixed,3,moderate,cross_sectional,3/5,The rapid emergence of ChatGPT has generated significant attention in the education sector
environmental,"Teachers, Parents, and Students’ perspectives on Integrating Generativ… (2024)",mixed,3,moderate,qualitative,3/5,"The viral launch of new generative AI (GAI) systems, such as ChatGPT and Text-to-Image (TT"
environmental,Analyzing K-12 AI education: A large language model study of classroom… (2024),mixed,3,moderate,unclear,3/5,There is growing recognition among researchers and stakeholders about the significant impa
environmental,Development of a generative AI agent for family support in implementin… (2026),mixed,3,moderate,unclear,3/5,INTRODUCTION: Family-based treatment (FBT) is a first-line psychotherapy for children and 
environmental,Evaluation of ChatGPT-4’s performance on pediatric dentistry questions… (2025),mixed,3,moderate,unclear,3/5,BACKGROUND: This study aimed to evaluate the accuracy and completeness of Chat Generative 
environmental,K-12 English Teachers&apos; ChatGPT-Based Digital Literacy: Scale Deve… (2025),mixed,3,moderate,unclear,3/5,Recent research underscores the vital role of English teachers in AI-assisted English teac
environmental,Using ChatGPT for Science Learning: A Study on Pre-service Teachers&ap… (2024),mixed,3,moderate,unclear,3/5,While ongoing efforts have continuously emphasized the integration of ChatGPT with science
environmental,AI-Driven mHealth Solutions for Regulating Screen Time in Young Childr… (2025),mixed,3,moderate,,3/5,"The increasing prevalence of screen timing among people, especially young children, has be"
environmental,The Application of AI Agents and Knowledge Bases in College English Te… (2025),mixed,3,moderate,unclear,3/5,"This study addresses college English classroom teaching reform in the AI era, aiming to ov"
environmental,Monitoring AI Use in Language Classes: A Phenomenological Study of Eng… (2026),mixed,3,moderate,,3/5,This study explores how English teachers in Myanmar’s community colleges monitor and evalu
environmental,Working with Generative AI to support interactive learning and teachin… (2024),mixed,3,moderate,unclear,3/5,"&lt;p&gt;The annual conference of the European Distance and E-learning Network (EDEN, http"
environmental,Family Related Variables’ Influences on Adolescents’ Health Based on H… (2022),mixed,3,moderate,,3/5,Objects: Health Behaviours in School-aged Children (HBSC) is an international survey progr
environmental,Will generative AI replace teachers in higher education? A study of te… (2024),mixed,3,moderate,unclear,3/5,
environmental,Do teachers spot AI? Evaluating the detectability of AI-generated text… (2024),mixed,3,moderate,experimental,3/5,The potential application of generative artificial intelligence (AI) in schools and univer
environmental,Comparing Generative AI and teacher feedback: student perceptions of u… (2025),mixed,3,moderate,unclear,3/5,Comparing Generative AI and teacher feedback: student perceptions of usefulness and trustw
